Node Number,X Location (m),Z Location (m),Directional Magnetic Flux Density Bx (T),Directional Magnetic Flux Density By (T),Directional Magnetic Flux Density Bz (T)
420109,0.6375,-1.4943,-4.74E-12,2.46E-12,2.39E-10
418444,0.63875,-1.4718,-4.10E-12,2.16E-12,2.23E-10
418443,0.63625,-1.4718,-4.37E-12,8.02E-13,2.23E-10
418458,0.63875,-1.4121,-4.65E-12,2.28E-12,1.67E-10
418457,0.63625,-1.4121,-5.26E-12,8.13E-13,1.66E-10
420121,0.6375,-1.4046,-5.78E-12,2.65E-12,1.59E-10
420125,0.6375,-1.3747,-5.99E-12,2.50E-12,1.19E-10
192911,0.6375,-1.3598,-6.50E-12,2.87E-12,9.37E-11
420124,0.64,-1.3598,-5.44E-12,4.14E-12,9.87E-11
420129,0.6375,-1.3448,-7.25E-12,3.22E-12,7.51E-11
421398,0.635,-1.3598,-7.80E-12,1.58E-12,9.53E-11
420149,0.6375,-1.1954,-1.18E-11,4.13E-12,-2.58E-10
418513,0.63875,-1.2626,-6.49E-12,1.34E-12,-7.42E-11
418512,0.63625,-1.2626,-8.62E-12,1.92E-13,-7.79E-11
420141,0.6375,-1.2552,-9.53E-12,2.01E-12,-9.44E-11
418509,0.63875,-1.2328,-6.94E-12,2.12E-12,-1.44E-10
418508,0.63625,-1.2328,-9.01E-12,4.00E-13,-1.45E-10
420145,0.6375,-1.2253,-9.95E-12,3.18E-12,-1.61E-10
420169,0.6375,-1.046,-2.04E-11,7.05E-12,-9.13E-10
418566,0.63875,-1.1132,-1.04E-11,1.81E-12,-5.52E-10
418565,0.63625,-1.1132,-1.44E-11,-2.88E-13,-5.57E-10
420161,0.6375,-1.1057,-1.66E-11,3.03E-12,-5.89E-10
418562,0.63875,-1.0833,-1.07E-11,2.51E-12,-6.88E-10
418561,0.63625,-1.0833,-1.51E-11,1.64E-13,-6.88E-10
420165,0.6375,-1.0759,-1.69E-11,4.76E-12,-7.20E-10
420189,0.6375,-0.89655,-3.77E-11,1.59E-11,-2.24E-09
418617,0.63875,-0.96379,-1.75E-11,3.11E-12,-1.50E-09
418616,0.63625,-0.96379,-2.57E-11,-1.18E-12,-1.51E-09
420181,0.6375,-0.95632,-3.01E-11,5.72E-12,-1.58E-09
418613,0.63875,-0.93391,-1.98E-11,5.50E-12,-1.77E-09
418612,0.63625,-0.93391,-2.71E-11,8.70E-14,-1.77E-09
420185,0.6375,-0.92644,-3.22E-11,9.89E-12,-1.84E-09
420209,0.6375,-0.74713,-7.96E-11,8.60E-11,-5.42E-09
418657,0.63875,-0.81437,-3.29E-11,1.79E-11,-3.51E-09
418656,0.63625,-0.81437,-4.99E-11,3.97E-12,-3.56E-09
420201,0.6375,-0.8069,-5.96E-11,2.56E-11,-3.70E-09
418653,0.63875,-0.78448,-3.46E-11,3.69E-11,-4.17E-09
418652,0.63625,-0.78448,-5.26E-11,8.42E-12,-4.18E-09
420205,0.6375,-0.77701,-6.14E-11,4.65E-11,-4.33E-09
420229,0.6375,-0.5977,-5.17E-10,2.73E-09,-2.84E-08
418823,0.63875,-0.66494,-6.74E-11,5.01E-10,-1.06E-08
418822,0.63625,-0.66494,-1.01E-10,2.57E-10,-1.09E-08
420221,0.6375,-0.65747,-1.46E-10,6.08E-10,-1.18E-08
418819,0.63875,-0.63506,-3.62E-11,1.12E-09,-1.53E-08
418818,0.63625,-0.63506,-4.48E-12,3.66E-10,-1.58E-08
420225,0.6375,-0.62759,-5.12E-11,1.12E-09,-1.71E-08
420293,0.6375,-0.11954,2.71E-11,-3.24E-12,-1.23E-09
418906,0.63625,-0.12701,3.10E-11,1.36E-12,-1.30E-09
418907,0.63875,-0.12701,2.07E-11,1.65E-12,-1.31E-09
418869,0.63625,-0.11207,3.09E-11,2.78E-12,-1.17E-09
418868,0.63875,-0.11207,2.06E-11,3.08E-12,-1.17E-09
420249,0.6375,-0.44828,1.76E-10,-8.52E-11,-9.59E-09
418880,0.63875,-0.51552,4.60E-11,-1.98E-10,-1.45E-08
418879,0.63625,-0.51552,9.32E-11,-9.45E-11,-1.44E-08
420241,0.6375,-0.50805,1.35E-10,-1.82E-10,-1.39E-08
418876,0.63875,-0.48563,9.82E-11,-9.82E-11,-1.24E-08
418875,0.63625,-0.48563,1.40E-10,-3.32E-11,-1.23E-08
420245,0.6375,-0.47816,1.79E-10,-1.17E-10,-1.18E-08
420257,0.6375,-0.38851,1.15E-10,-1.98E-11,-6.63E-09
418921,0.63875,-0.33621,3.87E-11,8.35E-12,-4.98E-09
418920,0.63625,-0.33621,6.82E-11,2.14E-11,-4.90E-09
420265,0.6375,-0.32874,7.15E-11,9.45E-12,-4.73E-09
192969,0.6375,-0.31379,6.98E-11,9.16E-12,-4.30E-09
420264,0.64,-0.31379,4.03E-11,-3.89E-12,-4.39E-09
161615,0.6375,-0.28391,5.50E-11,-6.85E-12,-3.67E-09
421434,0.635,-0.28391,8.82E-11,1.02E-11,-3.72E-09
420269,0.6375,-0.29885,7.18E-11,1.29E-11,-4.00E-09
420268,0.64,-0.28391,3.73E-11,-1.18E-11,-3.63E-09
421433,0.635,-0.31379,1.03E-10,2.62E-11,-4.35E-09
418935,0.63625,-0.21667,4.54E-11,-7.32E-12,-2.41E-09
418938,0.63625,-0.23161,4.48E-11,-1.69E-13,-2.63E-09
421436,0.635,-0.22414,6.18E-11,-1.37E-11,-2.52E-09
418936,0.63875,-0.21667,3.07E-11,-3.70E-12,-2.41E-09
418939,0.63625,-0.24655,4.76E-11,9.40E-13,-2.88E-09
418942,0.63625,-0.26149,5.27E-11,-5.25E-13,-3.21E-09
421435,0.635,-0.25402,6.62E-11,-8.05E-12,-3.07E-09
418940,0.63875,-0.24655,3.26E-11,-4.62E-13,-2.90E-09
421440,0.635,-0.1046,3.33E-11,-9.27E-12,-1.09E-09
418866,0.63625,-9.71E-02,2.69E-11,-2.95E-12,-1.04E-09
419981,0.6375,-2.4805,-1.86E-12,2.05E-12,1.58E-10
418052,0.63875,-2.473,-2.35E-12,1.50E-12,1.62E-10
418053,0.63625,-2.473,-1.16E-12,3.01E-12,1.60E-10
420017,0.6375,-2.1816,-1.33E-12,2.23E-12,2.68E-10
418090,0.63875,-2.1891,-1.88E-12,2.59E-12,2.65E-10
418089,0.63625,-2.1891,-1.27E-12,1.57E-12,2.67E-10
420037,0.6375,-2.0322,-1.58E-12,2.18E-12,3.03E-10
418225,0.63875,-2.0397,-2.06E-12,2.51E-12,3.01E-10
418224,0.63625,-2.0397,-1.53E-12,1.49E-12,3.02E-10
418226,0.63875,-2.0546,-1.99E-12,2.68E-12,2.98E-10
418227,0.63625,-2.0546,-1.16E-12,8.57E-13,2.98E-10
420057,0.6375,-1.8828,-1.97E-12,2.19E-12,3.25E-10
418276,0.63875,-1.8902,-2.33E-12,2.50E-12,3.24E-10
418275,0.63625,-1.8902,-1.92E-12,1.46E-12,3.25E-10
418277,0.63875,-1.9052,-2.24E-12,2.67E-12,3.22E-10
418278,0.63625,-1.9052,-1.49E-12,8.50E-13,3.23E-10
420077,0.6375,-1.7333,-2.54E-12,2.15E-12,3.26E-10
418331,0.63875,-1.7408,-2.74E-12,2.42E-12,3.26E-10
418330,0.63625,-1.7408,-2.50E-12,1.38E-12,3.27E-10
418359,0.63875,-1.696,-2.94E-12,2.82E-12,3.21E-10
418360,0.63625,-1.696,-2.45E-12,1.13E-12,3.21E-10
418358,0.63875,-1.681,-3.13E-12,2.67E-12,3.18E-10
418357,0.63625,-1.681,-2.69E-12,1.05E-12,3.18E-10
420097,0.6375,-1.5839,-3.61E-12,2.18E-12,2.89E-10
418385,0.63875,-1.5914,-3.45E-12,2.39E-12,2.93E-10
418384,0.63625,-1.5914,-3.56E-12,1.27E-12,2.93E-10
418386,0.63875,-1.6063,-3.34E-12,2.63E-12,2.99E-10
418387,0.63625,-1.6063,-3.04E-12,1.33E-12,3.01E-10
420117,0.6375,-1.4345,-5.45E-12,2.20E-12,1.87E-10
418440,0.63875,-1.442,-4.71E-12,2.36E-12,1.97E-10
418439,0.63625,-1.442,-5.35E-12,1.11E-12,1.95E-10
418455,0.63875,-1.3971,-5.30E-12,2.60E-12,1.50E-10
418456,0.63625,-1.3971,-5.92E-12,1.13E-12,1.50E-10
418454,0.63875,-1.3822,-5.19E-12,2.42E-12,1.32E-10
418453,0.63625,-1.3822,-6.25E-12,1.15E-12,1.28E-10
420137,0.6375,-1.2851,-8.79E-12,2.37E-12,-3.18E-11
418481,0.63875,-1.2925,-6.94E-12,2.38E-12,-1.16E-11
418480,0.63625,-1.2925,-8.61E-12,8.66E-13,-1.61E-11
418482,0.63875,-1.3075,-6.60E-12,2.55E-12,1.74E-11
418483,0.63625,-1.3075,-7.82E-12,1.14E-12,1.74E-11
420157,0.6375,-1.1356,-1.46E-11,2.81E-12,-4.71E-10
418535,0.63875,-1.1431,-1.08E-11,2.49E-12,-4.31E-10
418534,0.63625,-1.1431,-1.45E-11,8.33E-13,-4.40E-10
418536,0.63875,-1.158,-1.04E-11,2.69E-12,-3.72E-10
418537,0.63625,-1.158,-1.34E-11,1.70E-12,-3.73E-10
420177,0.6375,-0.98621,-2.65E-11,5.28E-12,-1.33E-09
418587,0.63875,-0.99368,-1.88E-11,4.61E-12,-1.25E-09
418586,0.63625,-0.99368,-2.58E-11,1.07E-12,-1.27E-09
418588,0.63875,-1.0086,-1.76E-11,4.08E-12,-1.14E-09
418589,0.63625,-1.0086,-2.41E-11,3.19E-12,-1.14E-09
420197,0.6375,-0.83678,-5.17E-11,1.86E-11,-3.15E-09
418639,0.63875,-0.84425,-3.52E-11,1.73E-11,-2.97E-09
418638,0.63625,-0.84425,-4.95E-11,6.64E-12,-3.02E-09
418640,0.63875,-0.8592,-3.26E-11,1.35E-11,-2.71E-09
418641,0.63625,-0.8592,-4.59E-11,9.55E-12,-2.72E-09
420217,0.6375,-0.68736,-1.21E-10,2.86E-10,-8.67E-09
418665,0.63875,-0.69483,-7.83E-11,2.61E-10,-7.89E-09
418664,0.63625,-0.69483,-1.07E-10,1.49E-10,-8.13E-09
418666,0.63875,-0.70977,-6.92E-11,1.66E-10,-6.92E-09
418667,0.63625,-0.70977,-9.40E-11,9.20E-11,-6.95E-09
419628,0.64,-1.49E-02,-4.35E-12,-9.24E-12,-3.03E-10
420303,0.6375,-2.99E-02,2.98E-12,-5.01E-12,-3.81E-10
163771,0.6375,-1.49E-02,1.03E-11,4.23E-12,-2.83E-10
419629,0.6375,0,2.01E-11,3.28E-11,-1.29E-10
421048,0.635,-1.49E-02,2.74E-11,3.70E-11,-2.07E-10
420237,0.6375,-0.53793,2.09E-11,-4.10E-10,-1.60E-08
418831,0.63875,-0.5454,-4.99E-11,-6.59E-10,-1.66E-08
418830,0.63625,-0.5454,-4.36E-11,-4.72E-10,-1.67E-08
418832,0.63875,-0.56034,-2.82E-10,-1.86E-09,-1.85E-08
418833,0.63625,-0.56034,-4.16E-10,-4.70E-10,-2.00E-08
418889,0.63875,-0.39598,8.94E-11,-1.35E-11,-7.05E-09
418888,0.63625,-0.39598,1.23E-10,-1.03E-12,-6.99E-09
418890,0.63875,-0.41092,9.55E-11,-2.82E-11,-7.75E-09
418891,0.63625,-0.41092,1.36E-10,-1.31E-11,-7.76E-09
420244,0.64,-0.46322,1.25E-10,-1.39E-10,-1.08E-08
192962,0.6375,-0.46322,1.66E-10,-7.39E-11,-1.07E-08
420224,0.64,-0.61264,-2.59E-10,4.01E-09,-1.68E-08
192953,0.6375,-0.61264,-2.27E-10,3.25E-09,-1.73E-08
420204,0.64,-0.76207,-5.21E-11,9.54E-11,-4.84E-09
192944,0.6375,-0.76207,-7.00E-11,6.68E-11,-4.85E-09
420184,0.64,-0.91149,-2.66E-11,1.62E-11,-2.03E-09
192937,0.6375,-0.91149,-3.38E-11,1.08E-11,-2.03E-09
420164,0.64,-1.0609,-1.40E-11,7.21E-12,-8.12E-10
192930,0.6375,-1.0609,-1.84E-11,4.87E-12,-8.12E-10
420144,0.64,-1.2103,-8.55E-12,4.77E-12,-2.07E-10
192918,0.6375,-1.2103,-1.06E-11,3.05E-12,-2.08E-10
420104,0.64,-1.5092,-4.07E-12,3.77E-12,2.50E-10
192906,0.6375,-1.5092,-4.19E-12,2.21E-12,2.49E-10
420064,0.64,-1.808,-2.49E-12,3.44E-12,3.28E-10
192889,0.6375,-1.808,-2.03E-12,1.86E-12,3.27E-10
420044,0.64,-1.9575,-2.19E-12,3.28E-12,3.15E-10
192884,0.6375,-1.9575,-1.62E-12,1.71E-12,3.14E-10
420024,0.64,-2.1069,-2.02E-12,3.25E-12,2.86E-10
192875,0.6375,-2.1069,-1.33E-12,1.69E-12,2.85E-10
420004,0.64,-2.2563,-1.75E-12,3.46E-12,2.46E-10
192871,0.6375,-2.2563,-1.03E-12,1.80E-12,2.45E-10
418054,0.63625,-2.4282,-1.19E-12,2.07E-12,1.81E-10
419986,0.6375,-2.4207,-1.80E-12,2.42E-12,1.84E-10
418055,0.63875,-2.4282,-2.43E-12,2.74E-12,1.80E-10
418909,0.63625,-0.14195,3.11E-11,5.92E-12,-1.48E-09
418927,0.63625,-0.38103,9.54E-11,5.56E-12,-6.36E-09
421425,0.635,-0.55287,-3.45E-10,-2.21E-10,-1.94E-08
418068,0.63875,-2.3833,-1.72E-12,2.59E-12,2.02E-10
418911,0.63875,-0.1569,1.48E-11,6.12E-13,-1.66E-09
420289,0.6375,-0.14943,2.51E-11,3.20E-13,-1.58E-09
418910,0.63625,-0.1569,2.72E-11,5.89E-12,-1.65E-09
418912,0.63875,-0.17184,2.01E-11,-2.65E-12,-1.81E-09
418913,0.63625,-0.17184,2.96E-11,1.36E-12,-1.82E-09
418937,0.63875,-0.23161,2.98E-11,-1.57E-12,-2.65E-09
418941,0.63875,-0.26149,3.51E-11,-5.52E-12,-3.16E-09
421368,0.635,-2.2563,-5.71E-13,7.86E-13,2.46E-10
421373,0.635,-2.1069,-1.01E-12,5.11E-13,2.85E-10
421378,0.635,-1.9575,-1.45E-12,5.50E-13,3.14E-10
421383,0.635,-1.808,-1.94E-12,8.41E-13,3.27E-10
421393,0.635,-1.5092,-4.71E-12,1.11E-12,2.48E-10
421403,0.635,-1.2103,-1.32E-11,2.54E-12,-2.12E-10
421408,0.635,-1.0609,-2.33E-11,4.60E-12,-8.21E-10
421413,0.635,-0.91149,-4.34E-11,9.52E-12,-2.05E-09
421418,0.635,-0.76207,-8.89E-11,3.71E-11,-4.90E-09
421423,0.635,-0.61264,-3.10E-10,-1.54E-10,-2.86E-08
421428,0.635,-0.46322,2.30E-10,-6.28E-11,-1.06E-08
418065,0.63625,-2.3534,-1.22E-12,1.55E-12,2.15E-10
418064,0.63875,-2.3534,-2.12E-12,2.46E-12,2.14E-10
418078,0.63625,-2.3236,-1.28E-12,1.46E-12,2.24E-10
418077,0.63875,-2.3236,-1.99E-12,2.42E-12,2.24E-10
418096,0.63625,-2.2339,-1.46E-12,1.26E-12,2.53E-10
418095,0.63875,-2.2339,-1.93E-12,2.28E-12,2.52E-10
418082,0.63625,-2.2937,-1.31E-12,1.45E-12,2.34E-10
418081,0.63875,-2.2937,-2.00E-12,2.38E-12,2.34E-10
418106,0.63625,-2.1741,-1.50E-12,1.36E-12,2.70E-10
418105,0.63875,-2.1741,-2.11E-12,2.38E-12,2.69E-10
418231,0.63625,-2.0845,-1.28E-12,2.10E-13,2.91E-10
418110,0.63625,-2.1443,-1.54E-12,1.38E-12,2.77E-10
418109,0.63875,-2.1443,-2.10E-12,2.25E-12,2.77E-10
418255,0.63625,-2.0247,-1.72E-12,1.29E-12,3.05E-10
418254,0.63875,-2.0247,-2.24E-12,2.31E-12,3.03E-10
418282,0.63625,-1.9351,-1.67E-12,2.55E-13,3.18E-10
418259,0.63625,-1.9948,-1.75E-12,1.32E-12,3.09E-10
418258,0.63875,-1.9948,-2.24E-12,2.19E-12,3.09E-10
418310,0.63625,-1.8753,-2.06E-12,1.26E-12,3.26E-10
418309,0.63875,-1.8753,-2.47E-12,2.29E-12,3.24E-10
418337,0.63625,-1.7856,-2.45E-12,1.14E-12,3.29E-10
418336,0.63875,-1.7856,-2.54E-12,2.16E-12,3.28E-10
418306,0.63625,-1.8454,-2.12E-12,1.27E-12,3.27E-10
418305,0.63875,-1.8454,-2.49E-12,2.18E-12,3.27E-10
418364,0.63625,-1.7259,-2.56E-12,1.14E-12,3.25E-10
418363,0.63875,-1.7259,-2.80E-12,2.19E-12,3.24E-10
418391,0.63625,-1.6362,-3.10E-12,9.20E-13,3.05E-10
418390,0.63875,-1.6362,-3.05E-12,2.27E-12,3.07E-10
418419,0.63625,-1.5764,-3.51E-12,9.79E-13,2.86E-10
418418,0.63875,-1.5764,-3.40E-12,2.09E-12,2.86E-10
418446,0.63625,-1.4868,-4.49E-12,1.02E-12,2.33E-10
418445,0.63875,-1.4868,-3.97E-12,2.13E-12,2.34E-10
418415,0.63625,-1.5466,-3.76E-12,9.73E-13,2.72E-10
418414,0.63875,-1.5466,-3.53E-12,1.97E-12,2.72E-10
418460,0.63625,-1.427,-5.11E-12,6.95E-13,1.80E-10
418459,0.63875,-1.427,-4.47E-12,1.94E-12,1.82E-10
418487,0.63625,-1.3374,-7.37E-12,9.63E-13,6.58E-11
418515,0.63625,-1.2776,-8.02E-12,1.87E-13,-4.70E-11
418514,0.63875,-1.2776,-6.36E-12,1.71E-12,-4.25E-11
418541,0.63625,-1.1879,-1.23E-11,1.81E-12,-2.80E-10
418511,0.63625,-1.2477,-8.83E-12,1.02E-13,-1.13E-10
418510,0.63875,-1.2477,-6.70E-12,1.25E-12,-1.09E-10
418568,0.63625,-1.1282,-1.33E-11,-1.78E-13,-5.00E-10
418567,0.63875,-1.1282,-9.57E-12,1.48E-12,-4.91E-10
418593,0.63625,-1.0385,-2.14E-11,3.39E-12,-9.56E-10
418564,0.63625,-1.0983,-1.48E-11,-5.79E-13,-6.25E-10
418563,0.63875,-1.0983,-1.07E-11,1.52E-12,-6.20E-10
418619,0.63625,-0.97874,-2.34E-11,-1.03E-12,-1.39E-09
418618,0.63875,-0.97874,-1.64E-11,2.52E-12,-1.37E-09
418645,0.63625,-0.88908,-3.93E-11,7.28E-12,-2.33E-09
418615,0.63625,-0.94885,-2.65E-11,-1.44E-12,-1.65E-09
418614,0.63875,-0.94885,-1.82E-11,2.85E-12,-1.63E-09
418659,0.63625,-0.82931,-4.45E-11,2.10E-12,-3.28E-09
418658,0.63875,-0.82931,-3.02E-11,1.27E-11,-3.23E-09
418671,0.63625,-0.73966,-7.31E-11,2.81E-11,-5.69E-09
418655,0.63625,-0.79943,-5.12E-11,5.28E-12,-3.88E-09
418654,0.63875,-0.79943,-3.42E-11,1.92E-11,-3.84E-09
418825,0.63625,-0.67989,-8.56E-11,1.62E-10,-9.32E-09
418824,0.63875,-0.67989,-5.71E-11,2.74E-10,-9.07E-09
418837,0.63625,-0.59023,-1.25E-09,-3.36E-10,-3.52E-08
418821,0.63625,-0.65,-8.47E-11,3.65E-10,-1.31E-08
418820,0.63875,-0.65,-5.11E-11,6.10E-10,-1.27E-08
418882,0.63625,-0.53046,1.58E-11,-1.67E-10,-1.56E-08
418881,0.63875,-0.53046,9.58E-12,-3.54E-10,-1.55E-08
421439,0.635,-0.13448,3.74E-11,1.03E-12,-1.39E-09
418895,0.63625,-0.4408,1.80E-10,-3.70E-11,-9.17E-09
418878,0.63625,-0.50057,1.21E-10,-4.67E-11,-1.33E-08
418877,0.63875,-0.50057,7.34E-11,-1.50E-10,-1.34E-08
418923,0.63625,-0.35115,8.28E-11,9.58E-12,-5.35E-09
418922,0.63875,-0.35115,4.92E-11,2.16E-12,-5.41E-09
421438,0.635,-0.16437,3.99E-11,1.07E-12,-1.73E-09
421432,0.635,-0.34368,1.16E-10,1.07E-11,-5.10E-09
421431,0.635,-0.37356,1.39E-10,-4.25E-12,-6.06E-09
421430,0.635,-0.40345,1.61E-10,-1.95E-11,-7.35E-09
421429,0.635,-0.43333,2.06E-10,-5.28E-11,-8.82E-09
421427,0.635,-0.4931,2.01E-10,-6.50E-11,-1.28E-08
421426,0.635,-0.52299,1.05E-10,-1.51E-10,-1.50E-08
421424,0.635,-0.58276,-6.59E-10,-4.45E-10,-3.12E-08
421422,0.635,-0.64253,-9.98E-11,3.64E-10,-1.48E-08
421421,0.635,-0.67241,-1.65E-10,2.69E-10,-1.05E-08
421420,0.635,-0.7023,-1.36E-10,1.17E-10,-7.74E-09
421419,0.635,-0.73218,-1.11E-10,5.81E-11,-6.02E-09
421417,0.635,-0.79195,-7.79E-11,1.48E-11,-4.04E-09
421416,0.635,-0.82184,-7.13E-11,9.81E-12,-3.47E-09
421415,0.635,-0.85172,-6.24E-11,1.09E-11,-2.90E-09
421414,0.635,-0.88161,-5.30E-11,1.42E-11,-2.43E-09
421412,0.635,-0.94138,-3.89E-11,2.96E-12,-1.71E-09
421411,0.635,-0.97126,-3.59E-11,1.58E-12,-1.47E-09
421410,0.635,-1.0011,-3.18E-11,3.86E-12,-1.22E-09
421409,0.635,-1.031,-2.78E-11,6.39E-12,-1.00E-09
421407,0.635,-1.0908,-2.10E-11,1.68E-12,-6.57E-10
421406,0.635,-1.1207,-1.95E-11,1.05E-12,-5.37E-10
419983,0.64,-2.4356,-2.96E-12,2.51E-12,1.76E-10
421405,0.635,-1.1506,-1.73E-11,2.02E-12,-4.13E-10
419980,0.64,-2.4655,-2.96E-12,1.23E-12,1.64E-10
421404,0.635,-1.1805,-1.53E-11,3.25E-12,-3.04E-10
421402,0.635,-1.2402,-1.18E-11,1.16E-12,-1.30E-10
421401,0.635,-1.2701,-1.11E-11,8.61E-13,-6.72E-11
421400,0.635,-1.3,-9.67E-12,1.13E-12,-2.85E-12
421399,0.635,-1.3299,-8.71E-12,1.67E-12,5.36E-11
421397,0.635,-1.3897,-6.73E-12,1.21E-12,1.36E-10
421396,0.635,-1.4195,-6.24E-12,1.07E-12,1.72E-10
421395,0.635,-1.4494,-5.55E-12,9.34E-13,2.01E-10
421394,0.635,-1.4793,-5.14E-12,1.14E-12,2.27E-10
421366,0.635,-2.3161,-3.86E-13,1.30E-12,2.26E-10
421392,0.635,-1.5391,-4.13E-12,9.80E-13,2.66E-10
421391,0.635,-1.569,-3.91E-12,1.08E-12,2.82E-10
421390,0.635,-1.5989,-3.20E-12,1.12E-12,2.97E-10
421365,0.635,-2.346,-3.21E-13,1.32E-12,2.17E-10
421367,0.635,-2.2862,-4.36E-13,9.30E-13,2.35E-10
421387,0.635,-1.6885,-2.18E-12,4.21E-13,3.18E-10
421386,0.635,-1.7184,-2.12E-12,7.99E-13,3.24E-10
421369,0.635,-2.2264,-3.63E-13,6.15E-13,2.55E-10
421385,0.635,-1.7483,-1.88E-12,7.35E-13,3.26E-10
421370,0.635,-2.1966,-3.83E-13,7.16E-13,2.64E-10
421384,0.635,-1.7782,-1.83E-12,7.06E-13,3.28E-10
421371,0.635,-2.1667,-7.49E-13,1.23E-12,2.73E-10
421372,0.635,-2.1368,-7.64E-13,9.32E-13,2.78E-10
421382,0.635,-1.8379,-1.66E-12,9.18E-13,3.26E-10
421381,0.635,-1.8678,-1.60E-12,1.18E-12,3.27E-10
421374,0.635,-2.077,-7.86E-13,1.54E-13,2.94E-10
421380,0.635,-1.8977,-1.13E-12,5.46E-13,3.24E-10
421375,0.635,-2.0471,-6.87E-13,5.24E-13,3.01E-10
421379,0.635,-1.9276,-1.23E-12,2.21E-13,3.20E-10
421376,0.635,-2.0172,-1.08E-12,1.19E-12,3.07E-10
421377,0.635,-1.9874,-1.11E-12,8.99E-13,3.09E-10
420297,0.6375,-8.97E-02,1.72E-11,-1.46E-11,-9.27E-10
420272,0.64,-0.25402,3.36E-11,-1.44E-11,-3.05E-09
420260,0.64,-0.34368,5.26E-11,-9.79E-12,-5.25E-09
420276,0.64,-0.22414,3.21E-11,-1.15E-11,-2.54E-09
420284,0.64,-0.16437,1.80E-11,-8.22E-12,-1.74E-09
418908,0.63875,-0.14195,1.87E-11,6.44E-13,-1.49E-09
420252,0.64,-0.40345,8.68E-11,-4.70E-11,-7.39E-09
420256,0.64,-0.37356,7.19E-11,-2.42E-11,-6.18E-09
420240,0.64,-0.4931,1.12E-10,-2.34E-10,-1.29E-08
418862,0.63625,-6.72E-02,2.45E-11,-5.82E-12,-7.32E-10
418865,0.63625,-8.22E-02,2.30E-11,-1.05E-11,-8.61E-10
421441,0.635,-7.47E-02,3.07E-11,-1.03E-11,-8.33E-10
418864,0.63875,-8.22E-02,1.10E-11,-1.02E-11,-8.26E-10
418867,0.63875,-9.71E-02,1.48E-11,-2.56E-12,-1.00E-09
420292,0.64,-0.1046,1.10E-11,-8.58E-12,-1.06E-09
420288,0.64,-0.13448,1.47E-11,-3.95E-12,-1.41E-09
420232,0.64,-0.55287,-2.17E-10,-1.80E-09,-1.79E-08
420236,0.64,-0.52299,5.11E-11,-4.42E-10,-1.50E-08
420220,0.64,-0.64253,-9.79E-11,1.36E-09,-1.41E-08
418863,0.63875,-6.72E-02,1.38E-11,-1.97E-12,-6.95E-10
420300,0.6375,-5.98E-02,2.14E-11,-1.70E-12,-6.67E-10
420301,0.6375,-4.48E-02,1.42E-11,5.31E-12,-4.96E-10
421443,0.635,-4.48E-02,2.49E-11,1.45E-12,-5.32E-10
420299,0.64,-4.48E-02,-4.58E-13,-8.16E-12,-5.15E-10
420212,0.64,-0.7023,-8.31E-11,3.03E-10,-7.47E-09
420216,0.64,-0.67241,-1.02E-10,6.25E-10,-9.96E-09
420200,0.64,-0.79195,-4.30E-11,5.73E-11,-4.00E-09
420192,0.64,-0.85172,-3.48E-11,2.54E-11,-2.84E-09
420196,0.64,-0.82184,-4.00E-11,3.43E-11,-3.38E-09
420180,0.64,-0.94138,-2.34E-11,1.27E-11,-1.70E-09
420172,0.64,-1.0011,-1.84E-11,8.29E-12,-1.20E-09
420176,0.64,-0.97126,-2.07E-11,9.41E-12,-1.44E-09
420160,0.64,-1.0908,-1.25E-11,6.12E-12,-6.52E-10
420152,0.64,-1.1506,-1.06E-11,4.67E-12,-4.03E-10
420156,0.64,-1.1207,-1.17E-11,4.80E-12,-5.24E-10
420140,0.64,-1.2402,-7.64E-12,4.03E-12,-1.25E-10
420132,0.64,-1.3,-6.78E-12,4.06E-12,1.65E-12
420136,0.64,-1.2701,-7.26E-12,3.52E-12,-5.91E-11
420120,0.64,-1.3897,-5.05E-12,3.94E-12,1.41E-10
420108,0.64,-1.4793,-4.35E-12,3.60E-12,2.29E-10
420112,0.64,-1.4494,-4.64E-12,3.54E-12,2.03E-10
420116,0.64,-1.4195,-4.99E-12,3.78E-12,1.74E-10
420100,0.64,-1.5391,-3.78E-12,3.53E-12,2.68E-10
420088,0.64,-1.6287,-3.17E-12,3.60E-12,3.05E-10
420092,0.64,-1.5989,-3.40E-12,3.53E-12,2.95E-10
420096,0.64,-1.569,-3.57E-12,3.19E-12,2.83E-10
420080,0.64,-1.6885,-3.12E-12,3.73E-12,3.19E-10
420068,0.64,-1.7782,-2.55E-12,3.23E-12,3.27E-10
420072,0.64,-1.7483,-2.75E-12,3.29E-12,3.26E-10
420076,0.64,-1.7184,-2.85E-12,3.54E-12,3.23E-10
420060,0.64,-1.8379,-2.49E-12,3.41E-12,3.27E-10
420052,0.64,-1.8977,-2.29E-12,3.40E-12,3.22E-10
420056,0.64,-1.8678,-2.37E-12,3.12E-12,3.25E-10
420040,0.64,-1.9874,-2.17E-12,3.35E-12,3.10E-10
420032,0.64,-2.0471,-2.04E-12,3.36E-12,2.99E-10
420036,0.64,-2.0172,-2.09E-12,3.08E-12,3.05E-10
420020,0.64,-2.1368,-2.03E-12,3.36E-12,2.78E-10
420008,0.64,-2.2264,-1.79E-12,3.33E-12,2.54E-10
