Node Number,X Location (m),Z Location (m),Directional Magnetic Flux Density Bx (T),Directional Magnetic Flux Density By (T),Directional Magnetic Flux Density Bz (T)
420109,0.6375,-1.4943,-1.52E-05,6.65E-05,-1.10E-03
418444,0.63875,-1.4718,-2.85E-05,7.01E-05,-1.11E-03
418443,0.63625,-1.4718,-1.69E-05,2.85E-05,-1.10E-03
418458,0.63875,-1.4121,-2.94E-05,7.42E-05,-1.17E-03
418457,0.63625,-1.4121,-1.70E-05,2.85E-05,-1.17E-03
420121,0.6375,-1.4046,-1.71E-05,6.48E-05,-1.17E-03
420125,0.6375,-1.3747,-2.33E-05,1.09E-04,-1.21E-03
192911,0.6375,-1.3598,-1.99E-05,1.05E-04,-1.23E-03
420124,0.64,-1.3598,-3.32E-05,1.22E-04,-1.22E-03
420129,0.6375,-1.3448,-1.68E-05,1.02E-04,-1.24E-03
421398,0.635,-1.3598,-7.00E-06,8.83E-05,-1.23E-03
420149,0.6375,-1.1954,-1.43E-05,5.27E-05,-1.37E-03
418513,0.63875,-1.2626,-2.87E-05,6.03E-05,-1.31E-03
418512,0.63625,-1.2626,-1.73E-05,3.70E-05,-1.31E-03
420141,0.6375,-1.2552,-1.68E-05,5.98E-05,-1.32E-03
418509,0.63875,-1.2328,-2.91E-05,7.30E-05,-1.33E-03
418508,0.63625,-1.2328,-1.65E-05,2.80E-05,-1.32E-03
420145,0.6375,-1.2253,-1.63E-05,6.34E-05,-1.32E-03
420169,0.6375,-1.046,-1.43E-05,5.20E-05,-1.47E-03
418566,0.63875,-1.1132,-2.87E-05,6.34E-05,-1.42E-03
418565,0.63625,-1.1132,-1.74E-05,3.67E-05,-1.42E-03
420161,0.6375,-1.1057,-1.67E-05,6.19E-05,-1.42E-03
418562,0.63875,-1.0833,-2.94E-05,7.20E-05,-1.43E-03
418561,0.63625,-1.0833,-1.68E-05,2.75E-05,-1.42E-03
420165,0.6375,-1.0759,-1.63E-05,6.25E-05,-1.43E-03
420189,0.6375,-0.89655,-1.39E-05,5.12E-05,-1.55E-03
418617,0.63875,-0.96379,-2.88E-05,6.22E-05,-1.50E-03
418616,0.63625,-0.96379,-1.76E-05,3.58E-05,-1.51E-03
420181,0.6375,-0.95632,-1.67E-05,6.14E-05,-1.51E-03
418613,0.63875,-0.93391,-2.88E-05,7.18E-05,-1.52E-03
418612,0.63625,-0.93391,-1.66E-05,2.66E-05,-1.51E-03
420185,0.6375,-0.92644,-1.56E-05,6.17E-05,-1.51E-03
420209,0.6375,-0.74713,-1.38E-05,5.30E-05,-1.60E-03
418657,0.63875,-0.81437,-2.87E-05,6.16E-05,-1.57E-03
418656,0.63625,-0.81437,-1.74E-05,3.58E-05,-1.58E-03
420201,0.6375,-0.8069,-1.64E-05,6.11E-05,-1.58E-03
418653,0.63875,-0.78448,-2.91E-05,7.05E-05,-1.58E-03
418652,0.63625,-0.78448,-1.66E-05,2.69E-05,-1.57E-03
420205,0.6375,-0.77701,-1.60E-05,6.10E-05,-1.57E-03
420229,0.6375,-0.5977,-1.41E-05,5.08E-05,-1.63E-03
418823,0.63875,-0.66494,-2.89E-05,6.16E-05,-1.62E-03
418822,0.63625,-0.66494,-1.74E-05,3.56E-05,-1.62E-03
420221,0.6375,-0.65747,-1.64E-05,6.07E-05,-1.62E-03
418819,0.63875,-0.63506,-2.88E-05,7.13E-05,-1.62E-03
418818,0.63625,-0.63506,-1.65E-05,2.64E-05,-1.61E-03
420225,0.6375,-0.62759,-1.54E-05,6.10E-05,-1.61E-03
420293,0.6375,-0.11954,-1.28E-05,8.04E-05,-1.46E-03
418906,0.63625,-0.12701,-7.96E-06,4.77E-05,-1.48E-03
418907,0.63875,-0.12701,-2.69E-05,7.69E-05,-1.48E-03
418869,0.63625,-0.11207,-7.01E-06,6.89E-05,-1.46E-03
418868,0.63875,-0.11207,-2.60E-05,9.80E-05,-1.45E-03
420249,0.6375,-0.44828,-1.29E-05,5.13E-05,-1.65E-03
418880,0.63875,-0.51552,-2.87E-05,6.25E-05,-1.63E-03
418879,0.63625,-0.51552,-1.70E-05,3.64E-05,-1.64E-03
420241,0.6375,-0.50805,-1.60E-05,6.13E-05,-1.64E-03
418876,0.63875,-0.48563,-2.86E-05,7.22E-05,-1.63E-03
418875,0.63625,-0.48563,-1.60E-05,2.68E-05,-1.62E-03
420245,0.6375,-0.47816,-1.49E-05,6.18E-05,-1.62E-03
420257,0.6375,-0.38851,-1.54E-05,6.63E-05,-1.64E-03
418921,0.63875,-0.33621,-3.11E-05,7.31E-05,-1.63E-03
418920,0.63625,-0.33621,-1.81E-05,5.96E-05,-1.63E-03
420265,0.6375,-0.32874,-1.99E-05,9.40E-05,-1.62E-03
192969,0.6375,-0.31379,-2.03E-05,9.75E-05,-1.62E-03
420264,0.64,-0.31379,-3.33E-05,1.11E-04,-1.62E-03
161615,0.6375,-0.28391,-1.75E-05,8.37E-05,-1.62E-03
421434,0.635,-0.28391,-1.04E-06,9.55E-05,-1.62E-03
420269,0.6375,-0.29885,-1.72E-05,1.26E-04,-1.62E-03
420268,0.64,-0.28391,-3.05E-05,1.07E-04,-1.61E-03
421433,0.635,-0.31379,-3.77E-06,1.09E-04,-1.62E-03
418935,0.63625,-0.21667,-9.88E-06,3.23E-05,-1.57E-03
418938,0.63625,-0.23161,-1.32E-05,4.49E-05,-1.59E-03
421436,0.635,-0.22414,2.15E-06,2.52E-05,-1.59E-03
418936,0.63875,-0.21667,-2.48E-05,7.95E-05,-1.58E-03
418939,0.63625,-0.24655,-1.28E-05,4.62E-05,-1.60E-03
418942,0.63625,-0.26149,-1.29E-05,5.38E-05,-1.61E-03
421435,0.635,-0.25402,-1.28E-06,4.54E-05,-1.62E-03
418940,0.63875,-0.24655,-2.70E-05,7.93E-05,-1.59E-03
421440,0.635,-0.1046,-9.73E-07,7.31E-05,-1.42E-03
418866,0.63625,-9.71E-02,-1.42E-05,9.08E-05,-1.41E-03
419981,0.6375,-2.4805,-3.29E-05,7.81E-05,9.65E-04
418052,0.63875,-2.473,-3.66E-05,5.02E-05,9.42E-04
418053,0.63625,-2.473,-1.98E-05,1.06E-04,9.45E-04
420017,0.6375,-2.1816,-1.60E-05,7.97E-05,1.13E-04
418090,0.63875,-2.1891,-2.41E-05,9.18E-05,1.45E-04
418089,0.63625,-2.1891,-1.21E-05,5.46E-05,1.36E-04
420037,0.6375,-2.0322,-1.66E-05,7.54E-05,-2.43E-04
418225,0.63875,-2.0397,-2.46E-05,8.66E-05,-2.15E-04
418224,0.63625,-2.0397,-1.28E-05,5.18E-05,-2.24E-04
418226,0.63875,-2.0546,-2.41E-05,9.05E-05,-1.79E-04
418227,0.63625,-2.0546,-1.07E-05,3.72E-05,-1.77E-04
420057,0.6375,-1.8828,-1.71E-05,7.30E-05,-5.36E-04
418276,0.63875,-1.8902,-2.51E-05,8.38E-05,-5.12E-04
418275,0.63625,-1.8902,-1.33E-05,5.01E-05,-5.21E-04
418277,0.63875,-1.9052,-2.47E-05,8.71E-05,-4.82E-04
418278,0.63625,-1.9052,-1.16E-05,3.60E-05,-4.81E-04
420077,0.6375,-1.7333,-1.70E-05,6.98E-05,-7.76E-04
418331,0.63875,-1.7408,-2.50E-05,8.10E-05,-7.56E-04
418330,0.63625,-1.7408,-1.33E-05,4.87E-05,-7.64E-04
418359,0.63875,-1.696,-2.50E-05,8.82E-05,-8.18E-04
418360,0.63625,-1.696,-1.22E-05,4.05E-05,-8.15E-04
418358,0.63875,-1.681,-2.51E-05,8.65E-05,-8.39E-04
418357,0.63625,-1.681,-1.14E-05,3.58E-05,-8.39E-04
420097,0.6375,-1.5839,-1.71E-05,6.91E-05,-9.87E-04
418385,0.63875,-1.5914,-2.50E-05,7.95E-05,-9.67E-04
418384,0.63625,-1.5914,-1.34E-05,4.77E-05,-9.77E-04
418386,0.63875,-1.6063,-2.49E-05,8.31E-05,-9.45E-04
418387,0.63625,-1.6063,-1.37E-05,4.80E-05,-9.46E-04
420117,0.6375,-1.4345,-1.73E-05,6.77E-05,-1.16E-03
418440,0.63875,-1.442,-2.52E-05,7.82E-05,-1.14E-03
418439,0.63625,-1.442,-1.35E-05,4.68E-05,-1.15E-03
418455,0.63875,-1.3971,-2.53E-05,8.53E-05,-1.19E-03
418456,0.63625,-1.3971,-1.29E-05,3.96E-05,-1.18E-03
418454,0.63875,-1.3822,-2.88E-05,9.32E-05,-1.20E-03
418453,0.63625,-1.3822,-1.56E-05,7.59E-05,-1.21E-03
420137,0.6375,-1.2851,-1.71E-05,6.63E-05,-1.30E-03
418481,0.63875,-1.2925,-2.52E-05,7.71E-05,-1.28E-03
418480,0.63625,-1.2925,-1.35E-05,4.62E-05,-1.29E-03
418482,0.63875,-1.3075,-2.49E-05,8.05E-05,-1.27E-03
418483,0.63625,-1.3075,-1.28E-05,3.42E-05,-1.27E-03
420157,0.6375,-1.1356,-1.76E-05,6.84E-05,-1.42E-03
418535,0.63875,-1.1431,-2.57E-05,7.83E-05,-1.40E-03
418534,0.63625,-1.1431,-1.35E-05,4.61E-05,-1.41E-03
418536,0.63875,-1.158,-2.52E-05,7.85E-05,-1.39E-03
418537,0.63625,-1.158,-1.30E-05,3.30E-05,-1.39E-03
420177,0.6375,-0.98621,-1.72E-05,6.53E-05,-1.51E-03
418587,0.63875,-0.99368,-2.53E-05,7.53E-05,-1.49E-03
418586,0.63625,-0.99368,-1.35E-05,4.54E-05,-1.50E-03
418588,0.63875,-1.0086,-2.52E-05,7.77E-05,-1.48E-03
418589,0.63625,-1.0086,-1.31E-05,3.27E-05,-1.48E-03
420197,0.6375,-0.83678,-1.70E-05,6.45E-05,-1.57E-03
418639,0.63875,-0.84425,-2.51E-05,7.46E-05,-1.56E-03
418638,0.63625,-0.84425,-1.33E-05,4.50E-05,-1.57E-03
418640,0.63875,-0.8592,-2.50E-05,7.68E-05,-1.56E-03
418641,0.63625,-0.8592,-1.30E-05,3.24E-05,-1.56E-03
420217,0.6375,-0.68736,-1.69E-05,6.44E-05,-1.62E-03
418665,0.63875,-0.69483,-2.51E-05,7.44E-05,-1.61E-03
418664,0.63625,-0.69483,-1.32E-05,4.50E-05,-1.62E-03
418666,0.63875,-0.70977,-2.51E-05,7.66E-05,-1.61E-03
418667,0.63625,-0.70977,-1.29E-05,3.24E-05,-1.61E-03
419628,0.64,-1.49E-02,-8.81E-05,7.80E-06,-8.12E-04
420303,0.6375,-2.99E-02,-5.85E-05,1.06E-04,-9.12E-04
163771,0.6375,-1.49E-02,-4.58E-05,9.85E-05,-7.33E-04
419629,0.6375,0,-1.73E-05,1.69E-04,-4.20E-04
421048,0.635,-1.49E-02,1.22E-05,2.68E-04,-5.20E-04
420237,0.6375,-0.53793,-1.65E-05,5.85E-05,-1.64E-03
418831,0.63875,-0.5454,-2.69E-05,7.00E-05,-1.64E-03
418830,0.63625,-0.5454,-1.26E-05,4.39E-05,-1.65E-03
418832,0.63875,-0.56034,-2.66E-05,7.76E-05,-1.63E-03
418833,0.63625,-0.56034,-1.25E-05,3.13E-05,-1.63E-03
418889,0.63875,-0.39598,-2.43E-05,7.60E-05,-1.64E-03
418888,0.63625,-0.39598,-1.18E-05,4.63E-05,-1.65E-03
418890,0.63875,-0.41092,-2.45E-05,7.78E-05,-1.64E-03
418891,0.63625,-0.41092,-1.19E-05,3.28E-05,-1.64E-03
420244,0.64,-0.46322,-2.70E-05,9.46E-05,-1.64E-03
192962,0.6375,-0.46322,-1.44E-05,4.92E-05,-1.63E-03
420224,0.64,-0.61264,-2.75E-05,9.39E-05,-1.62E-03
192953,0.6375,-0.61264,-1.51E-05,4.91E-05,-1.61E-03
420204,0.64,-0.76207,-2.76E-05,9.50E-05,-1.59E-03
192944,0.6375,-0.76207,-1.51E-05,5.15E-05,-1.58E-03
420184,0.64,-0.91149,-2.73E-05,9.42E-05,-1.53E-03
192937,0.6375,-0.91149,-1.52E-05,4.90E-05,-1.52E-03
420164,0.64,-1.0609,-2.80E-05,9.49E-05,-1.45E-03
192930,0.6375,-1.0609,-1.54E-05,5.03E-05,-1.44E-03
420144,0.64,-1.2103,-2.79E-05,9.61E-05,-1.35E-03
192918,0.6375,-1.2103,-1.53E-05,5.11E-05,-1.34E-03
420104,0.64,-1.5092,-2.76E-05,1.04E-04,-1.07E-03
192906,0.6375,-1.5092,-1.50E-05,5.71E-05,-1.06E-03
420064,0.64,-1.808,-2.72E-05,1.10E-04,-6.47E-04
192889,0.6375,-1.808,-1.46E-05,5.96E-05,-6.41E-04
420044,0.64,-1.9575,-2.70E-05,1.09E-04,-3.84E-04
192884,0.6375,-1.9575,-1.43E-05,5.70E-05,-3.79E-04
420024,0.64,-2.1069,-2.69E-05,1.14E-04,-5.69E-05
192875,0.6375,-2.1069,-1.36E-05,6.07E-05,-5.44E-05
420004,0.64,-2.2563,-2.61E-05,1.28E-04,3.31E-04
192871,0.6375,-2.2563,-1.23E-05,6.90E-05,3.33E-04
418054,0.63625,-2.4282,-1.64E-05,7.73E-05,8.14E-04
419986,0.6375,-2.4207,-2.29E-05,9.08E-05,7.95E-04
418055,0.63875,-2.4282,-3.22E-05,9.51E-05,8.18E-04
418909,0.63625,-0.14195,-1.79E-05,7.74E-05,-1.51E-03
418927,0.63625,-0.38103,-1.60E-05,3.78E-05,-1.64E-03
421425,0.635,-0.55287,-2.10E-06,1.98E-05,-1.64E-03
418068,0.63875,-2.3833,-2.57E-05,9.61E-05,7.01E-04
418911,0.63875,-0.1569,-3.62E-05,3.34E-05,-1.52E-03
420289,0.6375,-0.14943,-2.80E-05,7.14E-05,-1.51E-03
418910,0.63625,-0.1569,-2.18E-05,7.24E-05,-1.53E-03
418912,0.63875,-0.17184,-2.90E-05,8.29E-05,-1.55E-03
418913,0.63625,-0.17184,-1.57E-05,3.46E-05,-1.56E-03
418937,0.63875,-0.23161,-2.73E-05,7.79E-05,-1.58E-03
418941,0.63875,-0.26149,-2.59E-05,7.70E-05,-1.60E-03
421368,0.635,-2.2563,-1.39E-06,3.38E-05,3.24E-04
421373,0.635,-2.1069,-2.07E-06,2.41E-05,-6.05E-05
421378,0.635,-1.9575,-2.56E-06,2.23E-05,-3.84E-04
421383,0.635,-1.808,-3.58E-06,2.93E-05,-6.49E-04
421393,0.635,-1.5092,-3.82E-06,2.84E-05,-1.07E-03
421403,0.635,-1.2103,-2.67E-06,2.00E-05,-1.35E-03
421408,0.635,-1.0609,-2.62E-06,1.96E-05,-1.45E-03
421413,0.635,-0.91149,-2.25E-06,1.87E-05,-1.52E-03
421418,0.635,-0.76207,-2.24E-06,1.90E-05,-1.58E-03
421423,0.635,-0.61264,-2.04E-06,1.79E-05,-1.62E-03
421428,0.635,-0.46322,-8.00E-07,1.85E-05,-1.63E-03
418065,0.63625,-2.3534,-1.37E-05,4.76E-05,6.05E-04
418064,0.63875,-2.3534,-2.82E-05,7.99E-05,6.12E-04
418078,0.63625,-2.3236,-1.43E-05,4.60E-05,5.15E-04
418077,0.63875,-2.3236,-2.60E-05,8.23E-05,5.23E-04
418096,0.63625,-2.2339,-1.51E-05,4.44E-05,2.54E-04
418095,0.63875,-2.2339,-2.60E-05,7.97E-05,2.63E-04
418082,0.63625,-2.2937,-1.48E-05,4.51E-05,4.28E-04
418081,0.63875,-2.2937,-2.65E-05,8.06E-05,4.36E-04
418106,0.63625,-2.1741,-1.57E-05,4.27E-05,9.62E-05
418105,0.63875,-2.1741,-2.78E-05,8.00E-05,1.05E-04
418231,0.63625,-2.0845,-2.61E-06,1.31E-05,-1.26E-04
418110,0.63625,-2.1443,-1.60E-05,4.31E-05,2.76E-05
418109,0.63875,-2.1443,-2.72E-05,7.50E-05,3.27E-05
418255,0.63625,-2.0247,-1.64E-05,4.10E-05,-2.57E-04
418254,0.63875,-2.0247,-2.82E-05,7.58E-05,-2.48E-04
418282,0.63625,-1.9351,-3.43E-06,1.25E-05,-4.40E-04
418259,0.63625,-1.9948,-1.66E-05,4.05E-05,-3.13E-04
418258,0.63875,-1.9948,-2.76E-05,7.13E-05,-3.09E-04
418310,0.63625,-1.8753,-1.71E-05,3.97E-05,-5.47E-04
418309,0.63875,-1.8753,-2.88E-05,7.34E-05,-5.38E-04
418337,0.63625,-1.7856,-1.65E-05,3.95E-05,-6.95E-04
418336,0.63875,-1.7856,-2.76E-05,6.98E-05,-6.88E-04
418306,0.63625,-1.8454,-1.72E-05,3.94E-05,-5.90E-04
418305,0.63875,-1.8454,-2.83E-05,6.91E-05,-5.86E-04
418364,0.63625,-1.7259,-1.71E-05,3.82E-05,-7.85E-04
418363,0.63875,-1.7259,-2.88E-05,7.05E-05,-7.76E-04
418391,0.63625,-1.6362,-1.51E-05,3.00E-05,-9.08E-04
418390,0.63875,-1.6362,-2.85E-05,7.36E-05,-9.10E-04
418419,0.63625,-1.5764,-1.72E-05,3.78E-05,-9.95E-04
418418,0.63875,-1.5764,-2.89E-05,6.96E-05,-9.85E-04
418446,0.63625,-1.4868,-1.66E-05,3.77E-05,-1.10E-03
418445,0.63875,-1.4868,-2.78E-05,6.64E-05,-1.10E-03
418415,0.63625,-1.5466,-1.73E-05,3.80E-05,-1.03E-03
418414,0.63875,-1.5466,-2.83E-05,6.57E-05,-1.02E-03
418460,0.63625,-1.427,-1.75E-05,3.71E-05,-1.17E-03
418459,0.63875,-1.427,-2.91E-05,6.85E-05,-1.16E-03
418487,0.63625,-1.3374,-4.94E-06,4.24E-05,-1.26E-03
418515,0.63625,-1.2776,-1.73E-05,3.64E-05,-1.31E-03
418514,0.63875,-1.2776,-2.90E-05,6.73E-05,-1.30E-03
418541,0.63625,-1.1879,-3.90E-06,1.08E-05,-1.38E-03
418511,0.63625,-1.2477,-1.74E-05,3.70E-05,-1.32E-03
418510,0.63875,-1.2477,-2.88E-05,6.04E-05,-1.32E-03
418568,0.63625,-1.1282,-1.75E-05,3.73E-05,-1.42E-03
418567,0.63875,-1.1282,-2.96E-05,6.94E-05,-1.41E-03
418593,0.63625,-1.0385,-3.95E-06,1.06E-05,-1.47E-03
418564,0.63625,-1.0983,-1.76E-05,3.61E-05,-1.43E-03
418563,0.63875,-1.0983,-2.89E-05,6.28E-05,-1.43E-03
418619,0.63625,-0.97874,-1.76E-05,3.60E-05,-1.51E-03
418618,0.63875,-0.97874,-2.94E-05,6.59E-05,-1.50E-03
418645,0.63625,-0.88908,-3.73E-06,1.05E-05,-1.55E-03
418615,0.63625,-0.94885,-1.76E-05,3.59E-05,-1.51E-03
418614,0.63875,-0.94885,-2.88E-05,6.23E-05,-1.51E-03
418659,0.63625,-0.82931,-1.74E-05,3.56E-05,-1.58E-03
418658,0.63875,-0.82931,-2.92E-05,6.52E-05,-1.57E-03
418671,0.63625,-0.73966,-3.74E-06,1.02E-05,-1.61E-03
418655,0.63625,-0.79943,-1.74E-05,3.59E-05,-1.58E-03
418654,0.63875,-0.79943,-2.87E-05,6.17E-05,-1.58E-03
418825,0.63625,-0.67989,-1.74E-05,3.57E-05,-1.62E-03
418824,0.63875,-0.67989,-2.94E-05,6.51E-05,-1.61E-03
418837,0.63625,-0.59023,-3.49E-06,9.84E-06,-1.64E-03
418821,0.63625,-0.65,-1.74E-05,3.57E-05,-1.62E-03
418820,0.63875,-0.65,-2.89E-05,6.17E-05,-1.62E-03
418882,0.63625,-0.53046,-1.60E-05,3.49E-05,-1.64E-03
418881,0.63875,-0.53046,-3.03E-05,6.11E-05,-1.63E-03
421439,0.635,-0.13448,-3.66E-06,8.09E-05,-1.49E-03
418895,0.63625,-0.4408,-2.47E-06,1.03E-05,-1.64E-03
418878,0.63625,-0.50057,-1.70E-05,3.62E-05,-1.64E-03
418877,0.63875,-0.50057,-2.87E-05,6.23E-05,-1.63E-03
418923,0.63625,-0.35115,-1.58E-05,3.72E-05,-1.63E-03
418922,0.63875,-0.35115,-2.91E-05,6.71E-05,-1.63E-03
421438,0.635,-0.16437,-7.47E-06,7.27E-05,-1.55E-03
421432,0.635,-0.34368,-4.64E-06,5.80E-05,-1.63E-03
421431,0.635,-0.37356,-2.68E-06,3.61E-05,-1.64E-03
421430,0.635,-0.40345,-2.99E-06,2.32E-05,-1.64E-03
421429,0.635,-0.43333,-1.16E-06,1.52E-05,-1.64E-03
421427,0.635,-0.4931,-3.31E-06,2.58E-05,-1.62E-03
421426,0.635,-0.52299,-3.27E-06,3.38E-05,-1.65E-03
421424,0.635,-0.58276,-1.52E-06,1.34E-05,-1.63E-03
421422,0.635,-0.64253,-4.01E-06,2.55E-05,-1.61E-03
421421,0.635,-0.67241,-4.97E-06,3.48E-05,-1.63E-03
421420,0.635,-0.7023,-4.70E-06,2.24E-05,-1.62E-03
421419,0.635,-0.73218,-2.70E-06,1.51E-05,-1.61E-03
421417,0.635,-0.79195,-4.32E-06,2.64E-05,-1.57E-03
421416,0.635,-0.82184,-5.15E-06,3.51E-05,-1.58E-03
421415,0.635,-0.85172,-4.88E-06,2.24E-05,-1.57E-03
421414,0.635,-0.88161,-2.79E-06,1.54E-05,-1.55E-03
421412,0.635,-0.94138,-4.48E-06,2.57E-05,-1.51E-03
421411,0.635,-0.97126,-5.45E-06,3.52E-05,-1.51E-03
421410,0.635,-1.0011,-4.98E-06,2.26E-05,-1.50E-03
421409,0.635,-1.031,-3.01E-06,1.56E-05,-1.48E-03
421407,0.635,-1.0908,-4.58E-06,2.65E-05,-1.42E-03
421406,0.635,-1.1207,-5.41E-06,3.57E-05,-1.42E-03
419983,0.64,-2.4356,-4.06E-05,8.89E-05,8.44E-04
421405,0.635,-1.1506,-4.89E-06,2.31E-05,-1.40E-03
419980,0.64,-2.4655,-4.62E-05,4.57E-05,9.26E-04
421404,0.635,-1.1805,-2.98E-06,1.58E-05,-1.38E-03
421402,0.635,-1.2402,-4.56E-06,2.74E-05,-1.32E-03
421401,0.635,-1.2701,-5.41E-06,3.59E-05,-1.32E-03
421400,0.635,-1.3,-4.80E-06,2.34E-05,-1.29E-03
421399,0.635,-1.3299,-4.05E-06,4.81E-05,-1.26E-03
421397,0.635,-1.3897,-7.36E-06,5.54E-05,-1.19E-03
421396,0.635,-1.4195,-5.12E-06,2.77E-05,-1.17E-03
421395,0.635,-1.4494,-5.06E-06,2.78E-05,-1.14E-03
421394,0.635,-1.4793,-4.28E-06,2.85E-05,-1.11E-03
421366,0.635,-2.3161,-2.20E-06,4.49E-05,4.86E-04
421392,0.635,-1.5391,-4.57E-06,2.83E-05,-1.02E-03
421391,0.635,-1.569,-5.49E-06,3.75E-05,-1.01E-03
421390,0.635,-1.5989,-5.75E-06,3.76E-05,-9.65E-04
421365,0.635,-2.346,-1.44E-06,4.61E-05,5.74E-04
421367,0.635,-2.2862,-1.21E-06,3.33E-05,4.14E-04
421387,0.635,-1.6885,-2.87E-06,1.47E-05,-8.22E-04
421386,0.635,-1.7184,-4.50E-06,2.85E-05,-7.91E-04
421369,0.635,-2.2264,-1.44E-06,3.39E-05,2.39E-04
421385,0.635,-1.7483,-4.46E-06,2.87E-05,-7.47E-04
421370,0.635,-2.1966,-1.95E-06,3.25E-05,1.60E-04
421384,0.635,-1.7782,-3.84E-06,2.98E-05,-7.02E-04
421371,0.635,-2.1667,-4.12E-06,4.28E-05,7.29E-05
421372,0.635,-2.1368,-3.04E-06,3.26E-05,1.74E-05
421382,0.635,-1.8379,-4.23E-06,2.88E-05,-5.92E-04
421381,0.635,-1.8678,-5.35E-06,3.90E-05,-5.63E-04
421374,0.635,-2.077,-1.51E-06,1.87E-05,-1.36E-04
421380,0.635,-1.8977,-3.63E-06,2.51E-05,-5.04E-04
421375,0.635,-2.0471,-2.71E-06,2.59E-05,-2.05E-04
421379,0.635,-1.9276,-2.31E-06,1.80E-05,-4.48E-04
421376,0.635,-2.0172,-4.87E-06,4.03E-05,-2.77E-04
421377,0.635,-1.9874,-3.73E-06,2.98E-05,-3.20E-04
420297,0.6375,-8.97E-02,-2.71E-05,1.06E-04,-1.35E-03
420272,0.64,-0.25402,-2.84E-05,1.02E-04,-1.60E-03
420260,0.64,-0.34368,-3.10E-05,1.02E-04,-1.63E-03
420276,0.64,-0.22414,-2.69E-05,1.05E-04,-1.58E-03
420284,0.64,-0.16437,-3.52E-05,8.19E-05,-1.53E-03
418908,0.63875,-0.14195,-3.23E-05,3.83E-05,-1.51E-03
420252,0.64,-0.40345,-2.81E-05,9.78E-05,-1.63E-03
420256,0.64,-0.37356,-2.85E-05,9.58E-05,-1.63E-03
420240,0.64,-0.4931,-2.75E-05,9.73E-05,-1.63E-03
418862,0.63625,-6.72E-02,-8.63E-07,6.62E-05,-1.25E-03
418865,0.63625,-8.22E-02,-1.25E-05,9.72E-05,-1.32E-03
421441,0.635,-7.47E-02,3.42E-06,6.41E-05,-1.31E-03
418864,0.63875,-8.22E-02,-3.13E-05,1.08E-04,-1.30E-03
418867,0.63875,-9.71E-02,-3.31E-05,1.02E-04,-1.39E-03
420292,0.64,-0.1046,-3.88E-05,1.13E-04,-1.40E-03
420288,0.64,-0.13448,-3.71E-05,7.10E-05,-1.49E-03
420232,0.64,-0.55287,-3.05E-05,9.21E-05,-1.63E-03
420236,0.64,-0.52299,-2.92E-05,8.60E-05,-1.63E-03
420220,0.64,-0.64253,-2.78E-05,9.63E-05,-1.62E-03
418863,0.63875,-6.72E-02,-2.48E-05,9.49E-05,-1.22E-03
420300,0.6375,-5.98E-02,-8.95E-06,6.18E-05,-1.21E-03
420301,0.6375,-4.48E-02,-2.46E-05,1.44E-04,-1.01E-03
421443,0.635,-4.48E-02,-6.11E-07,1.15E-04,-1.04E-03
420299,0.64,-4.48E-02,-6.69E-05,5.30E-05,-1.08E-03
420212,0.64,-0.7023,-2.88E-05,9.61E-05,-1.61E-03
420216,0.64,-0.67241,-2.84E-05,9.03E-05,-1.62E-03
420200,0.64,-0.79195,-2.81E-05,9.57E-05,-1.58E-03
420192,0.64,-0.85172,-2.87E-05,9.64E-05,-1.56E-03
420196,0.64,-0.82184,-2.83E-05,9.05E-05,-1.57E-03
420180,0.64,-0.94138,-2.79E-05,9.74E-05,-1.51E-03
420172,0.64,-1.0011,-2.89E-05,9.75E-05,-1.49E-03
420176,0.64,-0.97126,-2.84E-05,9.15E-05,-1.50E-03
420160,0.64,-1.0908,-2.84E-05,9.78E-05,-1.43E-03
420152,0.64,-1.1506,-2.93E-05,1.01E-04,-1.39E-03
420156,0.64,-1.1207,-2.89E-05,9.46E-05,-1.42E-03
420140,0.64,-1.2402,-2.86E-05,9.58E-05,-1.32E-03
420132,0.64,-1.3,-2.86E-05,1.01E-04,-1.28E-03
420136,0.64,-1.2701,-2.85E-05,9.02E-05,-1.30E-03
420120,0.64,-1.3897,-3.30E-05,1.18E-04,-1.19E-03
420108,0.64,-1.4793,-2.71E-05,9.88E-05,-1.10E-03
420112,0.64,-1.4494,-2.84E-05,1.01E-04,-1.13E-03
420116,0.64,-1.4195,-2.92E-05,1.05E-04,-1.16E-03
420100,0.64,-1.5391,-2.82E-05,1.03E-04,-1.03E-03
420088,0.64,-1.6287,-2.84E-05,1.08E-04,-9.17E-04
420092,0.64,-1.5989,-2.86E-05,1.05E-04,-9.55E-04
420096,0.64,-1.569,-2.82E-05,9.70E-05,-9.94E-04
420080,0.64,-1.6885,-2.93E-05,1.13E-04,-8.25E-04
420068,0.64,-1.7782,-2.76E-05,1.01E-04,-6.97E-04
420072,0.64,-1.7483,-2.89E-05,1.02E-04,-7.41E-04
420076,0.64,-1.7184,-2.90E-05,1.08E-04,-7.86E-04
420060,0.64,-1.8379,-2.80E-05,1.09E-04,-5.94E-04
420052,0.64,-1.8977,-2.85E-05,1.10E-04,-4.97E-04
420056,0.64,-1.8678,-2.82E-05,1.02E-04,-5.50E-04
420040,0.64,-1.9874,-2.75E-05,1.13E-04,-3.20E-04
420032,0.64,-2.0471,-2.79E-05,1.14E-04,-1.98E-04
